"rep","rep_seed","has_drop","drop_from_index","drop_to_index","drop_size","delta_before","delta_after"
115,117,FALSE,NA,NA,NA,NA,NA
116,118,FALSE,NA,NA,NA,NA,NA
117,119,FALSE,NA,NA,NA,NA,NA
118,120,FALSE,NA,NA,NA,NA,NA
119,121,FALSE,NA,NA,NA,NA,NA
120,122,FALSE,NA,NA,NA,NA,NA
121,123,FALSE,NA,NA,NA,NA,NA
122,124,FALSE,NA,NA,NA,NA,NA
123,125,FALSE,NA,NA,NA,NA,NA
124,126,FALSE,NA,NA,NA,NA,NA
125,127,FALSE,NA,NA,NA,NA,NA
126,128,FALSE,NA,NA,NA,NA,NA
127,129,FALSE,NA,NA,NA,NA,NA
128,130,FALSE,NA,NA,NA,NA,NA
129,131,TRUE,32,33,0.121,0.621553884711779,0.641604010025063
130,132,FALSE,NA,NA,NA,NA,NA
131,133,TRUE,20,21,0.0575,0.380952380952381,0.401002506265664
132,134,FALSE,NA,NA,NA,NA,NA
133,135,FALSE,NA,NA,NA,NA,NA
134,136,FALSE,NA,NA,NA,NA,NA
135,137,FALSE,NA,NA,NA,NA,NA
136,138,FALSE,NA,NA,NA,NA,NA
137,139,TRUE,15,16,0.0505,0.280701754385965,0.300751879699248
138,140,FALSE,NA,NA,NA,NA,NA
139,141,FALSE,NA,NA,NA,NA,NA
140,142,FALSE,NA,NA,NA,NA,NA
141,143,FALSE,NA,NA,NA,NA,NA
142,144,FALSE,NA,NA,NA,NA,NA
143,145,FALSE,NA,NA,NA,NA,NA
144,146,FALSE,NA,NA,NA,NA,NA
145,147,FALSE,NA,NA,NA,NA,NA
146,148,FALSE,NA,NA,NA,NA,NA
147,149,FALSE,NA,NA,NA,NA,NA
148,150,FALSE,NA,NA,NA,NA,NA
149,151,FALSE,NA,NA,NA,NA,NA
150,152,FALSE,NA,NA,NA,NA,NA
151,153,FALSE,NA,NA,NA,NA,NA
152,154,FALSE,NA,NA,NA,NA,NA
153,155,FALSE,NA,NA,NA,NA,NA
154,156,FALSE,NA,NA,NA,NA,NA
155,157,FALSE,NA,NA,NA,NA,NA
156,158,FALSE,NA,NA,NA,NA,NA
157,159,FALSE,NA,NA,NA,NA,NA
158,160,FALSE,NA,NA,NA,NA,NA
159,161,FALSE,NA,NA,NA,NA,NA
160,162,FALSE,NA,NA,NA,NA,NA
161,163,FALSE,NA,NA,NA,NA,NA
162,164,FALSE,NA,NA,NA,NA,NA
163,165,FALSE,NA,NA,NA,NA,NA
164,166,FALSE,NA,NA,NA,NA,NA
165,167,TRUE,24,25,0.0695,0.461152882205514,0.481203007518797
166,168,FALSE,NA,NA,NA,NA,NA
167,169,TRUE,26,27,0.0505,0.50125313283208,0.521303258145363
168,170,FALSE,NA,NA,NA,NA,NA
169,171,TRUE,32,33,0.08,0.621553884711779,0.641604010025063
170,172,FALSE,NA,NA,NA,NA,NA
171,173,FALSE,NA,NA,NA,NA,NA
172,174,FALSE,NA,NA,NA,NA,NA
173,175,FALSE,NA,NA,NA,NA,NA
174,176,FALSE,NA,NA,NA,NA,NA
175,177,TRUE,22,23,0.0655,0.421052631578947,0.441102756892231
176,178,FALSE,NA,NA,NA,NA,NA
177,179,FALSE,NA,NA,NA,NA,NA
178,180,TRUE,38,39,0.1555,0.741854636591479,0.761904761904762
179,181,TRUE,14,15,0.057,0.260651629072682,0.280701754385965
180,182,FALSE,NA,NA,NA,NA,NA
181,183,FALSE,NA,NA,NA,NA,NA
182,184,FALSE,NA,NA,NA,NA,NA
183,185,FALSE,NA,NA,NA,NA,NA
184,186,FALSE,NA,NA,NA,NA,NA
185,187,FALSE,NA,NA,NA,NA,NA
186,188,FALSE,NA,NA,NA,NA,NA
187,189,FALSE,NA,NA,NA,NA,NA
188,190,FALSE,NA,NA,NA,NA,NA
189,191,FALSE,NA,NA,NA,NA,NA
190,192,FALSE,NA,NA,NA,NA,NA
191,193,FALSE,NA,NA,NA,NA,NA
192,194,FALSE,NA,NA,NA,NA,NA
193,195,TRUE,35,36,0.104,0.681704260651629,0.701754385964912
194,196,FALSE,NA,NA,NA,NA,NA
195,197,FALSE,NA,NA,NA,NA,NA
196,198,FALSE,NA,NA,NA,NA,NA
197,199,FALSE,NA,NA,NA,NA,NA
198,200,FALSE,NA,NA,NA,NA,NA
199,201,FALSE,NA,NA,NA,NA,NA
200,202,FALSE,NA,NA,NA,NA,NA
201,203,TRUE,23,24,0.062,0.441102756892231,0.461152882205514
202,204,TRUE,35,36,0.0865,0.681704260651629,0.701754385964912
203,205,FALSE,NA,NA,NA,NA,NA
204,206,FALSE,NA,NA,NA,NA,NA
205,207,FALSE,NA,NA,NA,NA,NA
206,208,FALSE,NA,NA,NA,NA,NA
207,209,FALSE,NA,NA,NA,NA,NA
208,210,FALSE,NA,NA,NA,NA,NA
209,211,FALSE,NA,NA,NA,NA,NA
210,212,FALSE,NA,NA,NA,NA,NA
211,213,FALSE,NA,NA,NA,NA,NA
212,214,TRUE,31,32,0.105,0.601503759398496,0.621553884711779
213,215,FALSE,NA,NA,NA,NA,NA
214,216,FALSE,NA,NA,NA,NA,NA
215,217,FALSE,NA,NA,NA,NA,NA
216,218,FALSE,NA,NA,NA,NA,NA
217,219,FALSE,NA,NA,NA,NA,NA
218,220,FALSE,NA,NA,NA,NA,NA
219,221,FALSE,NA,NA,NA,NA,NA
220,222,FALSE,NA,NA,NA,NA,NA
221,223,FALSE,NA,NA,NA,NA,NA
222,224,FALSE,NA,NA,NA,NA,NA
223,225,FALSE,NA,NA,NA,NA,NA
224,226,TRUE,20,21,0.0755,0.380952380952381,0.401002506265664
225,227,FALSE,NA,NA,NA,NA,NA
226,228,FALSE,NA,NA,NA,NA,NA
227,229,FALSE,NA,NA,NA,NA,NA
228,230,FALSE,NA,NA,NA,NA,NA
229,231,FALSE,NA,NA,NA,NA,NA
230,232,FALSE,NA,NA,NA,NA,NA
231,233,FALSE,NA,NA,NA,NA,NA
232,234,FALSE,NA,NA,NA,NA,NA
233,235,FALSE,NA,NA,NA,NA,NA
234,236,FALSE,NA,NA,NA,NA,NA
235,237,FALSE,NA,NA,NA,NA,NA
236,238,FALSE,NA,NA,NA,NA,NA
237,239,FALSE,NA,NA,NA,NA,NA
238,240,FALSE,NA,NA,NA,NA,NA
239,241,TRUE,26,27,0.0855,0.50125313283208,0.521303258145363
240,242,FALSE,NA,NA,NA,NA,NA
241,243,FALSE,NA,NA,NA,NA,NA
242,244,FALSE,NA,NA,NA,NA,NA
243,245,TRUE,28,29,0.101,0.541353383458647,0.56140350877193
244,246,FALSE,NA,NA,NA,NA,NA
245,247,FALSE,NA,NA,NA,NA,NA
246,248,FALSE,NA,NA,NA,NA,NA
247,249,FALSE,NA,NA,NA,NA,NA
248,250,FALSE,NA,NA,NA,NA,NA
249,251,FALSE,NA,NA,NA,NA,NA
250,252,FALSE,NA,NA,NA,NA,NA
251,253,FALSE,NA,NA,NA,NA,NA
252,254,FALSE,NA,NA,NA,NA,NA
253,255,FALSE,NA,NA,NA,NA,NA
254,256,FALSE,NA,NA,NA,NA,NA
255,257,FALSE,NA,NA,NA,NA,NA
256,258,TRUE,42,43,0.0565000000000001,0.822055137844611,0.842105263157895
257,259,FALSE,NA,NA,NA,NA,NA
258,260,FALSE,NA,NA,NA,NA,NA
259,261,FALSE,NA,NA,NA,NA,NA
260,262,FALSE,NA,NA,NA,NA,NA
261,263,FALSE,NA,NA,NA,NA,NA
262,264,FALSE,NA,NA,NA,NA,NA
263,265,FALSE,NA,NA,NA,NA,NA
264,266,FALSE,NA,NA,NA,NA,NA
265,267,FALSE,NA,NA,NA,NA,NA
266,268,FALSE,NA,NA,NA,NA,NA
267,269,FALSE,NA,NA,NA,NA,NA
268,270,FALSE,NA,NA,NA,NA,NA
269,271,FALSE,NA,NA,NA,NA,NA
270,272,FALSE,NA,NA,NA,NA,NA
271,273,FALSE,NA,NA,NA,NA,NA
272,274,FALSE,NA,NA,NA,NA,NA
273,275,FALSE,NA,NA,NA,NA,NA
274,276,FALSE,NA,NA,NA,NA,NA
275,277,FALSE,NA,NA,NA,NA,NA
276,278,FALSE,NA,NA,NA,NA,NA
277,279,FALSE,NA,NA,NA,NA,NA
278,280,FALSE,NA,NA,NA,NA,NA
279,281,FALSE,NA,NA,NA,NA,NA
280,282,FALSE,NA,NA,NA,NA,NA
281,283,FALSE,NA,NA,NA,NA,NA
282,284,FALSE,NA,NA,NA,NA,NA
283,285,FALSE,NA,NA,NA,NA,NA
284,286,FALSE,NA,NA,NA,NA,NA
285,287,FALSE,NA,NA,NA,NA,NA
286,288,TRUE,29,30,0.1045,0.56140350877193,0.581453634085213
287,289,TRUE,26,27,0.0515,0.50125313283208,0.521303258145363
288,290,FALSE,NA,NA,NA,NA,NA
289,291,FALSE,NA,NA,NA,NA,NA
290,292,FALSE,NA,NA,NA,NA,NA
291,293,FALSE,NA,NA,NA,NA,NA
292,294,FALSE,NA,NA,NA,NA,NA
293,295,FALSE,NA,NA,NA,NA,NA
294,296,FALSE,NA,NA,NA,NA,NA
295,297,FALSE,NA,NA,NA,NA,NA
296,298,FALSE,NA,NA,NA,NA,NA
297,299,FALSE,NA,NA,NA,NA,NA
298,300,FALSE,NA,NA,NA,NA,NA
299,301,FALSE,NA,NA,NA,NA,NA
300,302,FALSE,NA,NA,NA,NA,NA
301,303,FALSE,NA,NA,NA,NA,NA
302,304,FALSE,NA,NA,NA,NA,NA
303,305,FALSE,NA,NA,NA,NA,NA
304,306,FALSE,NA,NA,NA,NA,NA
305,307,FALSE,NA,NA,NA,NA,NA
306,308,FALSE,NA,NA,NA,NA,NA
307,309,FALSE,NA,NA,NA,NA,NA
308,310,FALSE,NA,NA,NA,NA,NA
309,311,FALSE,NA,NA,NA,NA,NA
310,312,FALSE,NA,NA,NA,NA,NA
311,313,FALSE,NA,NA,NA,NA,NA
312,314,TRUE,20,21,0.0575,0.380952380952381,0.401002506265664
313,315,FALSE,NA,NA,NA,NA,NA
314,316,FALSE,NA,NA,NA,NA,NA
315,317,FALSE,NA,NA,NA,NA,NA
316,318,FALSE,NA,NA,NA,NA,NA
317,319,FALSE,NA,NA,NA,NA,NA
318,320,FALSE,NA,NA,NA,NA,NA
319,321,FALSE,NA,NA,NA,NA,NA
320,322,TRUE,20,21,0.0595,0.380952380952381,0.401002506265664
321,323,FALSE,NA,NA,NA,NA,NA
322,324,FALSE,NA,NA,NA,NA,NA
323,325,FALSE,NA,NA,NA,NA,NA
324,326,FALSE,NA,NA,NA,NA,NA
325,327,FALSE,NA,NA,NA,NA,NA
326,328,FALSE,NA,NA,NA,NA,NA
327,329,TRUE,30,31,0.0545,0.581453634085213,0.601503759398496
328,330,TRUE,32,33,0.1195,0.621553884711779,0.641604010025063
329,331,FALSE,NA,NA,NA,NA,NA
330,332,FALSE,NA,NA,NA,NA,NA
331,333,FALSE,NA,NA,NA,NA,NA
332,334,FALSE,NA,NA,NA,NA,NA
333,335,FALSE,NA,NA,NA,NA,NA
334,336,FALSE,NA,NA,NA,NA,NA
335,337,FALSE,NA,NA,NA,NA,NA
336,338,FALSE,NA,NA,NA,NA,NA
337,339,FALSE,NA,NA,NA,NA,NA
338,340,FALSE,NA,NA,NA,NA,NA
339,341,FALSE,NA,NA,NA,NA,NA
340,342,TRUE,32,33,0.0955,0.621553884711779,0.641604010025063
341,343,TRUE,18,19,0.066,0.340852130325815,0.360902255639098
342,344,FALSE,NA,NA,NA,NA,NA
343,345,FALSE,NA,NA,NA,NA,NA
344,346,FALSE,NA,NA,NA,NA,NA
345,347,FALSE,NA,NA,NA,NA,NA
346,348,FALSE,NA,NA,NA,NA,NA
347,349,FALSE,NA,NA,NA,NA,NA
348,350,FALSE,NA,NA,NA,NA,NA
349,351,FALSE,NA,NA,NA,NA,NA
350,352,FALSE,NA,NA,NA,NA,NA
351,353,FALSE,NA,NA,NA,NA,NA
352,354,FALSE,NA,NA,NA,NA,NA
353,355,FALSE,NA,NA,NA,NA,NA
354,356,FALSE,NA,NA,NA,NA,NA
355,357,FALSE,NA,NA,NA,NA,NA
356,358,FALSE,NA,NA,NA,NA,NA
357,359,FALSE,NA,NA,NA,NA,NA
358,360,FALSE,NA,NA,NA,NA,NA
359,361,FALSE,NA,NA,NA,NA,NA
360,362,FALSE,NA,NA,NA,NA,NA
361,363,FALSE,NA,NA,NA,NA,NA
362,364,FALSE,NA,NA,NA,NA,NA
363,365,FALSE,NA,NA,NA,NA,NA
364,366,FALSE,NA,NA,NA,NA,NA
365,367,FALSE,NA,NA,NA,NA,NA
366,368,FALSE,NA,NA,NA,NA,NA
367,369,TRUE,21,22,0.0835,0.401002506265664,0.421052631578947
368,370,TRUE,23,24,0.063,0.441102756892231,0.461152882205514
369,371,FALSE,NA,NA,NA,NA,NA
370,372,TRUE,24,25,0.0845,0.461152882205514,0.481203007518797
371,373,FALSE,NA,NA,NA,NA,NA
372,374,FALSE,NA,NA,NA,NA,NA
373,375,FALSE,NA,NA,NA,NA,NA
374,376,FALSE,NA,NA,NA,NA,NA
375,377,TRUE,19,20,0.0515,0.360902255639098,0.380952380952381
376,378,TRUE,19,20,0.0645,0.360902255639098,0.380952380952381
377,379,FALSE,NA,NA,NA,NA,NA
378,380,FALSE,NA,NA,NA,NA,NA
379,381,FALSE,NA,NA,NA,NA,NA
380,382,TRUE,22,23,0.087,0.421052631578947,0.441102756892231
381,383,FALSE,NA,NA,NA,NA,NA
382,384,FALSE,NA,NA,NA,NA,NA
383,385,FALSE,NA,NA,NA,NA,NA
384,386,FALSE,NA,NA,NA,NA,NA
385,387,FALSE,NA,NA,NA,NA,NA
386,388,FALSE,NA,NA,NA,NA,NA
387,389,FALSE,NA,NA,NA,NA,NA
388,390,FALSE,NA,NA,NA,NA,NA
389,391,FALSE,NA,NA,NA,NA,NA
390,392,FALSE,NA,NA,NA,NA,NA
391,393,FALSE,NA,NA,NA,NA,NA
392,394,FALSE,NA,NA,NA,NA,NA
393,395,FALSE,NA,NA,NA,NA,NA
394,396,TRUE,28,29,0.0565,0.541353383458647,0.56140350877193
395,397,FALSE,NA,NA,NA,NA,NA
396,398,FALSE,NA,NA,NA,NA,NA
397,399,FALSE,NA,NA,NA,NA,NA
398,400,FALSE,NA,NA,NA,NA,NA
399,401,FALSE,NA,NA,NA,NA,NA
400,402,FALSE,NA,NA,NA,NA,NA
401,403,FALSE,NA,NA,NA,NA,NA
402,404,FALSE,NA,NA,NA,NA,NA
403,405,FALSE,NA,NA,NA,NA,NA
404,406,FALSE,NA,NA,NA,NA,NA
405,407,FALSE,NA,NA,NA,NA,NA
406,408,FALSE,NA,NA,NA,NA,NA
407,409,TRUE,24,25,0.089,0.461152882205514,0.481203007518797
408,410,FALSE,NA,NA,NA,NA,NA
409,411,FALSE,NA,NA,NA,NA,NA
410,412,FALSE,NA,NA,NA,NA,NA
411,413,FALSE,NA,NA,NA,NA,NA
412,414,FALSE,NA,NA,NA,NA,NA
413,415,FALSE,NA,NA,NA,NA,NA
414,416,FALSE,NA,NA,NA,NA,NA
415,417,FALSE,NA,NA,NA,NA,NA
416,418,FALSE,NA,NA,NA,NA,NA
417,419,FALSE,NA,NA,NA,NA,NA
418,420,FALSE,NA,NA,NA,NA,NA
419,421,FALSE,NA,NA,NA,NA,NA
420,422,FALSE,NA,NA,NA,NA,NA
421,423,FALSE,NA,NA,NA,NA,NA
422,424,FALSE,NA,NA,NA,NA,NA
423,425,FALSE,NA,NA,NA,NA,NA
424,426,FALSE,NA,NA,NA,NA,NA
425,427,FALSE,NA,NA,NA,NA,NA
426,428,FALSE,NA,NA,NA,NA,NA
427,429,FALSE,NA,NA,NA,NA,NA
428,430,FALSE,NA,NA,NA,NA,NA
429,431,FALSE,NA,NA,NA,NA,NA
430,432,FALSE,NA,NA,NA,NA,NA
431,433,FALSE,NA,NA,NA,NA,NA
432,434,FALSE,NA,NA,NA,NA,NA
433,435,FALSE,NA,NA,NA,NA,NA
434,436,FALSE,NA,NA,NA,NA,NA
435,437,FALSE,NA,NA,NA,NA,NA
436,438,FALSE,NA,NA,NA,NA,NA
437,439,FALSE,NA,NA,NA,NA,NA
438,440,FALSE,NA,NA,NA,NA,NA
439,441,FALSE,NA,NA,NA,NA,NA
440,442,FALSE,NA,NA,NA,NA,NA
441,443,FALSE,NA,NA,NA,NA,NA
442,444,FALSE,NA,NA,NA,NA,NA
443,445,FALSE,NA,NA,NA,NA,NA
444,446,FALSE,NA,NA,NA,NA,NA
445,447,FALSE,NA,NA,NA,NA,NA
446,448,FALSE,NA,NA,NA,NA,NA
447,449,FALSE,NA,NA,NA,NA,NA
448,450,FALSE,NA,NA,NA,NA,NA
449,451,FALSE,NA,NA,NA,NA,NA
450,452,FALSE,NA,NA,NA,NA,NA
451,453,FALSE,NA,NA,NA,NA,NA
452,454,FALSE,NA,NA,NA,NA,NA
453,455,FALSE,NA,NA,NA,NA,NA
454,456,FALSE,NA,NA,NA,NA,NA
455,457,FALSE,NA,NA,NA,NA,NA
456,458,FALSE,NA,NA,NA,NA,NA
457,459,FALSE,NA,NA,NA,NA,NA
458,460,FALSE,NA,NA,NA,NA,NA
459,461,FALSE,NA,NA,NA,NA,NA
460,462,FALSE,NA,NA,NA,NA,NA
461,463,FALSE,NA,NA,NA,NA,NA
462,464,FALSE,NA,NA,NA,NA,NA
463,465,FALSE,NA,NA,NA,NA,NA
464,466,FALSE,NA,NA,NA,NA,NA
465,467,FALSE,NA,NA,NA,NA,NA
466,468,FALSE,NA,NA,NA,NA,NA
467,469,FALSE,NA,NA,NA,NA,NA
468,470,FALSE,NA,NA,NA,NA,NA
469,471,FALSE,NA,NA,NA,NA,NA
470,472,FALSE,NA,NA,NA,NA,NA
471,473,FALSE,NA,NA,NA,NA,NA
472,474,FALSE,NA,NA,NA,NA,NA
473,475,FALSE,NA,NA,NA,NA,NA
474,476,FALSE,NA,NA,NA,NA,NA
475,477,FALSE,NA,NA,NA,NA,NA
476,478,FALSE,NA,NA,NA,NA,NA
477,479,FALSE,NA,NA,NA,NA,NA
478,480,FALSE,NA,NA,NA,NA,NA
479,481,FALSE,NA,NA,NA,NA,NA
480,482,FALSE,NA,NA,NA,NA,NA
481,483,FALSE,NA,NA,NA,NA,NA
482,484,FALSE,NA,NA,NA,NA,NA
483,485,FALSE,NA,NA,NA,NA,NA
484,486,FALSE,NA,NA,NA,NA,NA
485,487,FALSE,NA,NA,NA,NA,NA
486,488,FALSE,NA,NA,NA,NA,NA
487,489,FALSE,NA,NA,NA,NA,NA
488,490,FALSE,NA,NA,NA,NA,NA
489,491,FALSE,NA,NA,NA,NA,NA
490,492,FALSE,NA,NA,NA,NA,NA
491,493,FALSE,NA,NA,NA,NA,NA
492,494,FALSE,NA,NA,NA,NA,NA
493,495,TRUE,33,34,0.0745,0.641604010025063,0.661654135338346
494,496,FALSE,NA,NA,NA,NA,NA
495,497,FALSE,NA,NA,NA,NA,NA
496,498,FALSE,NA,NA,NA,NA,NA
497,499,FALSE,NA,NA,NA,NA,NA
498,500,FALSE,NA,NA,NA,NA,NA
499,501,FALSE,NA,NA,NA,NA,NA
500,502,FALSE,NA,NA,NA,NA,NA
501,503,FALSE,NA,NA,NA,NA,NA
502,504,FALSE,NA,NA,NA,NA,NA
503,505,FALSE,NA,NA,NA,NA,NA
504,506,FALSE,NA,NA,NA,NA,NA
505,507,FALSE,NA,NA,NA,NA,NA
506,508,FALSE,NA,NA,NA,NA,NA
507,509,FALSE,NA,NA,NA,NA,NA
508,510,FALSE,NA,NA,NA,NA,NA
509,511,TRUE,28,29,0.0915,0.541353383458647,0.56140350877193
510,512,FALSE,NA,NA,NA,NA,NA
511,513,FALSE,NA,NA,NA,NA,NA
512,514,FALSE,NA,NA,NA,NA,NA
513,515,FALSE,NA,NA,NA,NA,NA
514,516,FALSE,NA,NA,NA,NA,NA
515,517,FALSE,NA,NA,NA,NA,NA
516,518,FALSE,NA,NA,NA,NA,NA
517,519,FALSE,NA,NA,NA,NA,NA
518,520,FALSE,NA,NA,NA,NA,NA
519,521,FALSE,NA,NA,NA,NA,NA
520,522,FALSE,NA,NA,NA,NA,NA
521,523,FALSE,NA,NA,NA,NA,NA
522,524,FALSE,NA,NA,NA,NA,NA
523,525,FALSE,NA,NA,NA,NA,NA
524,526,FALSE,NA,NA,NA,NA,NA
525,527,FALSE,NA,NA,NA,NA,NA
526,528,FALSE,NA,NA,NA,NA,NA
527,529,FALSE,NA,NA,NA,NA,NA
528,530,FALSE,NA,NA,NA,NA,NA
529,531,FALSE,NA,NA,NA,NA,NA
530,532,FALSE,NA,NA,NA,NA,NA
531,533,FALSE,NA,NA,NA,NA,NA
532,534,FALSE,NA,NA,NA,NA,NA
533,535,FALSE,NA,NA,NA,NA,NA
534,536,FALSE,NA,NA,NA,NA,NA
535,537,FALSE,NA,NA,NA,NA,NA
536,538,FALSE,NA,NA,NA,NA,NA
537,539,TRUE,25,26,0.0585000000000001,0.481203007518797,0.50125313283208
538,540,FALSE,NA,NA,NA,NA,NA
539,541,FALSE,NA,NA,NA,NA,NA
540,542,FALSE,NA,NA,NA,NA,NA
541,543,FALSE,NA,NA,NA,NA,NA
542,544,FALSE,NA,NA,NA,NA,NA
543,545,FALSE,NA,NA,NA,NA,NA
544,546,FALSE,NA,NA,NA,NA,NA
545,547,FALSE,NA,NA,NA,NA,NA
546,548,FALSE,NA,NA,NA,NA,NA
547,549,FALSE,NA,NA,NA,NA,NA
548,550,FALSE,NA,NA,NA,NA,NA
549,551,FALSE,NA,NA,NA,NA,NA
550,552,FALSE,NA,NA,NA,NA,NA
551,553,FALSE,NA,NA,NA,NA,NA
552,554,FALSE,NA,NA,NA,NA,NA
553,555,FALSE,NA,NA,NA,NA,NA
554,556,FALSE,NA,NA,NA,NA,NA
555,557,FALSE,NA,NA,NA,NA,NA
556,558,FALSE,NA,NA,NA,NA,NA
557,559,FALSE,NA,NA,NA,NA,NA
558,560,FALSE,NA,NA,NA,NA,NA
